Season,Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
2023,"Min Suk Kim 김민석","Giants (KBO)",19,454,0.068281938,0.246696035,0.276785714,0.255,0.314479638,0.3375,0.651979638,0.0825,5.050670053492198,0.34137931,1.6110360159073025,43.97161302043016,-9.494296579827711,0.3090575309026809,82.24233600286132,"Min Suk Kim","sa3020694",
2024,"Min Suk Kim 김민석","Giants (KBO)",20,83,0.024096385,0.240963855,0.1,0.210526315,0.268292682,0.276315789,0.544608471,0.065789474,7.8457750572543805,0.285714285,0.07538841618224978,4.614574648978249,-6.603795565126403,0.2577296786191987,41.13409132439245,"Min Suk Kim","sa3020694",
2023,"Brian O`grady 오그레디","Eagles (KBO)",31,86,0.058139534,0.465116279,0.125,0.125,0.174418604,0.1625,0.336918604,0.0375,3.225034205912863,0.243902439,0.16410620976239443,-1.074811917445588,-11.202715498111177,0.16663463656292404,-10.612382995997608,"Brian O`grady","sa3020697",
2023,"Hyun Bin Moon 문현빈","Eagles (KBO)",19,481,0.068607068,0.174636174,0.392857142,0.26635514,0.324152542,0.362149532,0.686302074,0.095794392,4.217529990277804,0.316860465,0.21609763568267226,51.49601651217762,-5.149583747126425,0.32235086078339437,90.90911964291418,"Hyun Bin Moon","sa3020698",
2024,"Hyun Bin Moon 문현빈","Eagles (KBO)",20,289,0.083044982,0.183391003,0.452830188,0.276923076,0.340277777,0.411538461,0.751816238,0.134615385,3.4556457703248116,0.328431372,-1.982044740114361,36.56632046489684,-2.495233654094056,0.3400839093670197,93.61204716409138,"Hyun Bin Moon","sa3020698",
2025,"Hyun Bin Moon 문현빈","Eagles (KBO)",21,592,0.064189189,0.138513513,0.463414634,0.320075757,0.36967632,0.452651515,0.822327835,0.132575758,4.694640360823034,0.352808988,0.13213872304186225,89.28978882295061,17.26150594216753,0.3729064118148934,123.96489996955465,"Hyun Bin Moon","sa3020698",
2026,"Hyun Bin Moon 문현빈","Eagles (KBO)",22,367,0.108991825,0.122615803,0.888888888,0.288401253,0.371584699,0.467084639,0.838669338,0.178683386,5.741819214227714,0.309701492,0.3852127776481211,57.600521315962766,11.082180370718923,0.38153519819343024,123.82324937977393,"Hyun Bin Moon","sa3020698",
2025,"Sung-won Choo 주성원","Heroes (KBO)",24,174,0.074712643,0.258620689,0.288888888,0.25,0.32183908,0.307692307,0.629531387,0.057692307,4.928917282732073,0.342342342,0.6038826298899949,16.27268178107076,-4.897793254835079,0.30087340494682047,76.86498178936345,"Sung-won Choo","sa3020897",
2024,"Gun Hee Kim 김건희","Heroes (KBO)",19,283,0.06360424,0.28975265,0.219512195,0.25670498,0.300353356,0.417624521,0.717977877,0.160919541,0.99812029625,0.333333333,-0.1563628811854869,30.607525084610415,-7.643062512878941,0.318751319347759,80.01844417840888,"Gun Hee Kim","sa3020912",
2025,"Gun Hee Kim 김건희","Heroes (KBO)",20,344,0.037790697,0.296511627,0.12745098,0.242236024,0.270029673,0.344720496,0.614750169,0.102484472,3.5299996535137392,0.342465753,-0.29473338183015585,26.668245443358707,-15.186027041420648,0.2807651793567646,63.71690119104765,"Gun Hee Kim","sa3020912",
2026,"Gun Hee Kim 김건희","Heroes (KBO)",21,267,0.093632958,0.277153558,0.337837837,0.258474576,0.328301886,0.38559322,0.713895106,0.127118644,0.45535714,0.345911949,-0.24502728693187237,30.2517851295416,-3.5912585554178107,0.3283271358320207,89.38848825522793,"Gun Hee Kim","sa3020912",
2023,"Dong Heon Kim 김동헌","Heroes (KBO)",18,242,0.070247933,0.227272727,0.309090909,0.241706161,0.317991631,0.308056872,0.626048503,0.066350711,2.91179653375,0.31210191,-0.2033981615677476,22.358181596333427,-6.141268014376717,0.3032427066040837,78.45127503069807,"Dong Heon Kim","sa3020913",
2025,"Dong Heon Kim 김동헌","Heroes (KBO)",20,91,0.076923076,0.252747252,0.304347826,0.268292682,0.329670329,0.304878048,0.634548377,0.036585366,1.241995065,0.366666666,-0.10806467989459634,8.622468752041629,-2.449446352943608,0.30242106023725573,77.87694062212668,"Dong Heon Kim","sa3020913",
2024,"Jae Sang Kim 김재상","Lions (KBO)",19,91,0.054945054,0.252747252,0.217391304,0.238095238,0.277777777,0.357142857,0.634920634,0.119047619,6.403538645770862,0.3,0.7512968194205314,7.294459085027716,-5.005199824412324,0.28624735209676955,59.30619002311672,"Jae Sang Kim","sa3020914",
2024,"Soo Jong Park 박수종","Heroes (KBO)",25,148,0.087837837,0.114864864,0.764705882,0.255813953,0.333333333,0.310077519,0.643410852,0.054263566,6.6843524430335055,0.294642857,0.49234032025560737,14.546801737402927,-5.457039126301753,0.307297858926985,72.72004329826927,"Soo Jong Park","sa3023318",
2025,"Dong Hyeok Kim 김동혁","Giants (KBO)",24,114,0.157894736,0.228070175,0.692307692,0.224719101,0.372727272,0.292134831,0.664862103,0.06741573,8.701582105837424,0.317460317,0.7336126733571291,13.368858448495564,-0.5014527819255027,0.3307262019677596,96.38470418150611,"Dong Hyeok Kim","sa3023320",
2025,"Do Hyun Yoon 윤도현","Tigers (KBO)",22,160,0.05,0.225,0.222222222,0.275167785,0.316455696,0.469798657,0.786254353,0.194630872,5.928863765695828,0.327102803,-0.17065911972895265,21.6763560774934,2.209252596200674,0.35361154320873794,111.34864566946847,"Do Hyun Yoon","sa3023322",
2024,"Beom Seok Kim 김범석","Twins (KBO)",20,180,0.077777777,0.272222222,0.285714285,0.24074074,0.305555555,0.376543209,0.682098764,0.135802469,0.58168692125,0.302752293,-0.1102230146061629,17.38589248281044,-6.943103162235795,0.3053229889842901,71.46161204706567,"Beom Seok Kim","sa3023328",
2024,"Jae Sang Lee 이재상","Heroes (KBO)",19,89,0.02247191,0.370786516,0.06060606,0.19047619,0.227272727,0.238095238,0.465367965,0.047619048,1.72373949,0.3,-0.04613986657932401,1.9796566233739294,-10.049680112232265,0.21900350126353177,16.456905870082196,"Jae Sang Lee","sa3023384",
2024,"Young Woo Ko 고영우","Heroes (KBO)",23,290,0.096551724,0.244827586,0.394366197,0.255905511,0.328671328,0.318897637,0.647568965,0.062992126,2.42914745875,0.349462365,-0.20506607368588448,28.111237187396593,-11.085478018511226,0.3057258898144835,71.71834945791478,"Young Woo Ko","sa3023385",
2024,"Ji Hwan Park 박지환","Landers (KBO)",18,249,0.048192771,0.244979919,0.196721311,0.276315789,0.31707317,0.385964912,0.703038082,0.109649123,6.2813550158399565,0.355421686,0.003095312276855111,26.86295336510176,-6.792157277212199,0.3184373063769767,79.81834809756191,"Ji Hwan Park","sa3023390",
2024,"Young Mook Hwang 황영묵","Eagles (KBO)",24,389,0.079691516,0.143958868,0.553571428,0.300859598,0.365284974,0.372492836,0.73777781,0.071633238,4.504457805634869,0.350515463,-2.8722811373881996,50.660038881172426,-1.917623929510819,0.3443849687440408,96.35277829595502,"Young Mook Hwang","sa3023498",
2025,"Young Mook Hwang 황영묵","Eagles (KBO)",25,286,0.069930069,0.129370629,0.54054054,0.273076923,0.328621908,0.357692307,0.686314215,0.084615384,3.6751271183768424,0.313901345,-1.387903111986816,31.138739655544324,-3.6587078172664196,0.3201751013947881,89.48570058155795,"Young Mook Hwang","sa3023498",
2026,"Young Mook Hwang 황영묵","Eagles (KBO)",26,97,0.12371134,0.175257731,0.705882352,0.2375,0.351063829,0.325,0.676063829,0.0875,5.635569172825437,0.301587301,-0.1481398926116526,10.888456715524011,-1.4065816269518796,0.32704660106212535,88.55976217583205,"Young Mook Hwang","sa3023498",
2025,"Ji Hoo Song 송지후","Heroes (KBO)",20,86,0.03488372,0.209302325,0.166666666,0.175,0.220930232,0.25,0.470930232,0.075,1.9280360646879091,0.209677419,-0.4906112146563828,2.625613246201562,-7.837954874993278,0.22169495876445328,25.09290536259004,"Ji Hoo Song","sa3023539",
2025,"Won Yeong Choi 최원영","Twins (KBO)",21,115,0.034782608,0.173913043,0.2,0.281553398,0.330357142,0.330097087,0.660454229,0.048543689,6.051665314025534,0.345238095,-0.25037775933742523,11.722717604863517,-2.26926302231563,0.3114515798432486,83.78168836292105,"Won Yeong Choi","sa3023554",
2024,"Jun Jae Jeong 정준재","Landers (KBO)",21,240,0.079166666,0.204166666,0.387755102,0.306976744,0.371308016,0.404651162,0.775959178,0.097674418,8.332558512815025,0.393939393,0.6179552986286581,34.06044225968234,1.6217813996206965,0.35795441483646506,104.99953252268016,"Jun Jae Jeong","sa3023563",
2025,"Jun Jae Jeong 정준재","Landers (KBO)",22,442,0.115384615,0.210407239,0.548387096,0.245283018,0.340375586,0.288409703,0.628785289,0.043126685,7.445942415494968,0.326164874,3.42708164639771,43.193795366294964,-10.584078000776188,0.30615570679516857,80.318898204597,"Jun Jae Jeong","sa3023563",
2026,"Jun Jae Jeong 정준재","Landers (KBO)",23,336,0.086309523,0.136904761,0.630434782,0.277192982,0.348765432,0.357894736,0.706660168,0.080701754,7.243365528659644,0.320987654,0.24347386602312326,38.955156833781054,-3.633841960774608,0.3315398262606727,91.46765112205657,"Jun Jae Jeong","sa3023563",
2026,"Jun Ho Yun 윤준호","Bears (KBO)",25,125,0.08,0.224,0.357142857,0.278846153,0.344537815,0.403846153,0.748383968,0.125,1.60119047125,0.342105263,-0.12251364346593618,15.722567103710784,-0.12155447164474766,0.3435384305585332,99.23281028192932,"Jun Ho Yun","sa3023644",
2025,"Hyun Min Ahn 안현민","Wiz (KBO)",21,482,0.155601659,0.149377593,1.041666666,0.334177215,0.44813278,0.569620253,1.017753033,0.235443038,5.061473453359637,0.361842105,0.3050270779058337,104.07527517422412,45.430625936829784,0.4547316763136122,177.46764031774833,"Hyun Min Ahn","sa3023680",
2026,"Hyun Min Ahn 안현민","Wiz (KBO)",22,144,0.180555555,0.208333333,0.866666666,0.314814814,0.472222222,0.509259259,0.981481481,0.194444445,5.446988403312799,0.394736842,0.2018161709420383,30.626319039879018,12.373890985069444,0.4494767693372873,167.79312290897587,"Hyun Min Ahn","sa3023680",
2024,"Sung Jun Won 원성준","Heroes (KBO)",24,125,0.08,0.288,0.277777777,0.25,0.306451612,0.348214285,0.654665897,0.098214285,3.813435594543462,0.342105263,0.32053690240718424,11.552415519268763,-5.342720345346678,0.3004825379579298,68.37716850483412,"Sung Jun Won","sa3024193",
2025,"Ho Jun Lee 이호준","Giants (KBO)",21,153,0.091503267,0.215686274,0.424242424,0.242424242,0.326666666,0.424242424,0.75090909,0.181818182,6.146036792420984,0.298969072,0.05991615867242217,19.380191466776544,0.7647737627903771,0.3425383774439494,104.10828150596167,"Ho Jun Lee","sa3025090",
2025,"Do Geun Yang 양도근","Lions (KBO)",22,198,0.09090909,0.207070707,0.43902439,0.259036144,0.336898395,0.289156626,0.626055021,0.030120482,4.504673243055546,0.341269841,0.3372857915237546,18.864665438023625,-5.225875120076123,0.3030793233351274,78.30735633568392,"Do Geun Yang","sa3025621",
2025,"Ju Heon Lee 이주헌","Twins (KBO)",22,156,0.115384615,0.192307692,0.6,0.21875,0.35064935,0.3359375,0.68658685,0.1171875,2.1964285649999997,0.255319148,-0.18811259092763066,18.533129476483488,-0.44729641777691825,0.33265117855815146,97.64338050015948,"Ju Heon Lee","sa3025677",
2025,"Jong Sung Im 임종성","Bears (KBO)",20,89,0.033707865,0.292134831,0.115384615,0.277108433,0.306818181,0.397590361,0.704408542,0.120481928,3.0202415902083364,0.375,0.1159496963955462,9.722766904420928,-1.1058094070481495,0.3206374956802888,89.788044381449,"Jong Sung Im","sa3025682",
2026,"Jeong Bin Moon 문정빈","Twins (KBO)",22,94,0.106382978,0.287234042,0.37037037,0.313253012,0.382978723,0.674698795,1.057677518,0.361445783,3.5264778275,0.38,-0.07927353400737047,20.408341859558536,8.49356243489118,0.45487381549591716,171.28593935450306,"Jeong Bin Moon","sa3066841",
2026,"Hyuk Bin Gwon 권혁빈","Heroes (KBO)",20,143,0.041958041,0.258741258,0.162162162,0.167938931,0.219858156,0.190839694,0.41069785,0.022900763,1.52678570875,0.231578947,-0.10089358873665333,1.3356868328570168,-16.789988249349708,0.20159193598632272,7.369032197692924,"Hyuk Bin Gwon","sa3066877",
2026,"Dong Uk Yeo 여동욱","Heroes (KBO)",20,84,0.142857142,0.321428571,0.444444444,0.23880597,0.38095238,0.402985074,0.783937454,0.164179104,0.76785714,0.342105263,-0.09729024628177285,12.367494044775471,1.720244346136556,0.36968896644456045,116.15670144710195,"Dong Uk Yeo","sa3066878",
2025,"Tae Hyun Jeon 전태현","Heroes (KBO)",19,207,0.096618357,0.285024154,0.33898305,0.23076923,0.303921568,0.258241758,0.562163326,0.027472528,4.261619519009966,0.336,0.5718634654767811,14.760977755277175,-10.424587373645286,0.27295314681296257,58.60888044289324,"Tae Hyun Jeon","sa3066879",
2026,"Jae Hyun Park 박재현","Tigers (KBO)",19,330,0.057575757,0.187878787,0.306451612,0.282894736,0.325077399,0.417763157,0.742840556,0.134868421,6.765486748372666,0.333333333,1.5483736670576036,40.2577661367656,-1.5707148221729967,0.3389215076301858,96.24486764481142,"Jae Hyun Park","sa3066881",
2025,"Joon Seo Eo 어준서","Heroes (KBO)",18,360,0.083333333,0.208333333,0.4,0.23765432,0.305322128,0.327160493,0.632482621,0.089506173,3.7907050339940915,0.290983606,-0.16822038777172565,32.47210514897123,-11.3288776839374,0.2966991247755758,74.13556283165005,"Joon Seo Eo","sa3066885",
2025,"Dong Jun Kim 김동준","Bears (KBO)",22,100,0.05,0.3,0.166666666,0.236559139,0.282828282,0.333333333,0.616161615,0.096774194,2.320247283598859,0.327868852,-0.3226303760893643,8.221796831303523,-3.9451428445044288,0.28666546489253186,67.5748959917281,"Dong Jun Kim","sa3067160",
2025,"Jun Soon Park 박준순","Bears (KBO)",18,298,0.033557046,0.187919463,0.178571428,0.283687943,0.307432432,0.379432624,0.686865056,0.095744681,5.965280854271913,0.337777777,0.846674591768533,30.535175935586576,-5.722304298321122,0.3121182324522633,84.21758969072079,"Jun Soon Park","sa3067161",
2026,"Jun Soon Park 박준순","Bears (KBO)",19,234,0.051282051,0.196581196,0.260869565,0.336405529,0.38034188,0.576036866,0.956378746,0.239631337,4.256730391722525,0.385093167,-0.48146356642246246,44.895189133556244,15.234993544490694,0.4240924644673991,151.36511490203114,"Jun Soon Park","sa3067161",
2025,"Chan Hyung  박찬형","Giants (KBO)",,148,0.074324324,0.175675675,0.423076923,0.341085271,0.418918918,0.503875968,0.922794886,0.162790697,4.902337084902803,0.405940594,-0.4226902648806572,27.768900936605554,9.761830216409784,0.4191639098991342,154.21109500870364,"Chan Hyung ","sa3068748",
2026,"Gang Min Lee 이강민","Wiz (KBO)",19,162,0.049382716,0.253086419,0.195121951,0.186666666,0.23125,0.193333333,0.424583333,0.006666667,1.77480158375,0.254545454,-0.12972032837569714,2.3254266250712434,-18.208554936589522,0.207704284414649,11.324772149465032,"Gang Min Lee","sa3075927",
2026,"Jae Won Oh 오재원","Eagles (KBO)",19,123,0.105691056,0.146341463,0.722222222,0.214953271,0.3,0.261682242,0.561682242,0.046728971,6.588357654011331,0.258426966,0.033843398094177246,8.504532984326865,-7.0860826458229775,0.27449377526839575,54.54905172493901,"Jae Won Oh","sa3075934",
2026,"Jae In Shin 신재인","Dinos (KBO)",19,94,0.14893617,0.180851063,0.823529411,0.1875,0.308510638,0.35,0.658510638,0.1625,1.6537493056348698,0.2,-0.980972838588059,9.32010512449825,-2.5946743001691073,0.3110744889746321,78.22306055622555,"Jae In Shin","sa3075970",
2026,"Sang Jun Park 박상준","Tigers (KBO)",24,81,0.135802469,0.308641975,0.44,0.289855072,0.395061728,0.420289855,0.815351583,0.130434783,1.241995065,0.428571428,-0.09729024628177285,12.763500904044898,2.496510123214515,0.38229641796630104,124.31588940233372,"Sang Jun Park","sa3076112",
2023,"Jae-Hoon Ha 하재훈","Landers (KBO)",32,229,0.082969432,0.231441048,0.358490566,0.303482587,0.374449339,0.467661691,0.84211103,0.164179104,6.7182557006152495,0.377622377,2.0025841700844467,36.31406790852457,9.345580466984805,0.38944740395630356,134.6537064314172,"Jae-Hoon Ha","sa502535",
2024,"Jae-Hoon Ha 하재훈","Landers (KBO)",33,317,0.056782334,0.283911671,0.2,0.248275862,0.292063492,0.417241379,0.709304871,0.168965517,5.610502577841191,0.317948717,1.8815670593176037,32.922298162984966,-9.92376638967979,0.31376108915086776,76.83855800225976,"Jae-Hoon Ha","sa502535",
2023,"Hak-Ju Lee 이학주","Giants (KBO)",32,122,0.090163934,0.25409836,0.354838709,0.209090909,0.286885245,0.309090909,0.595976154,0.1,5.571434499729643,0.263157894,0.29128338070586324,9.812337730584932,-4.5551533954755525,0.28766539448597395,68.29541528504456,"Hak-Ju Lee","sa502536",
2024,"Hak-Ju Lee 이학주","Giants (KBO)",33,105,0.057142857,0.419047619,0.136363636,0.263157894,0.320388349,0.389473684,0.709862033,0.12631579,4.9599753642857145,0.469387755,-0.5476815260481089,11.787095723657695,-2.404818402619276,0.3235166356401536,83.05501018945256,"Hak-Ju Lee","sa502536",
2026,"Aderlin Rodríguez 아데를린","Tigers (KBO)",34,130,0.053846153,0.192307692,0.28,0.264462809,0.307692307,0.553719008,0.861411315,0.289256199,1.0264778275,0.252873563,-0.0900835613720119,19.800404132958402,3.322517694588649,0.37588020104628345,120.16349431109057,"Aderlin Rodriguez","sa511026",
2024,"Mel Rojas Jr. 로하스","Wiz (KBO)",34,670,0.131343283,0.171641791,0.765217391,0.328671328,0.420895522,0.568181818,0.98907734,0.23951049,2.727856075951607,0.363636363,-0.5937002303544432,137.95530206655727,47.3973738322185,0.4322452097004012,152.339286859089,"Mel Rojas Jr.","sa548194",
2025,"Mel Rojas Jr. 로하스","Wiz (KBO)",35,384,0.125,0.184895833,0.676056338,0.238670694,0.333333333,0.425981873,0.759315206,0.187311179,2.0323570850079196,0.26,-0.594793273601681,49.23268219017801,2.5116338350754743,0.3444768891246926,105.37580795701724,"Mel Rojas Jr.","sa548194",
2023,"Dong-Yub Kim 김동엽","Lions (KBO)",32,182,0.071428571,0.159340659,0.448275862,0.254545454,0.313186813,0.387878787,0.7010656,0.133333333,2.3363214024115364,0.278195488,-0.35358386975713074,20.266334207321876,-1.1671361610634379,0.3279424044457111,94.5546094915876,"Dong-Yub Kim","sa598813",
2024,"Ho-young Son 손호영","Giants (KBO)",29,428,0.039719626,0.151869158,0.261538461,0.318181818,0.355971896,0.54040404,0.896375936,0.222222222,5.547721042102073,0.339622641,-0.7753461278043687,72.38134808203093,14.532402881587657,0.38953171351376703,125.12129275863842,"Ho-young Son","sa830429",
2025,"Ho-young Son 손호영","Giants (KBO)",30,375,0.058666666,0.176,0.333333333,0.25,0.313186813,0.323170731,0.636357544,0.073170731,4.470877606130626,0.297709923,1.0077652567997575,34.93160208245089,-10.694421701828938,0.300408043049194,76.56069756945676,"Ho-young Son","sa830429",
2026,"Ho-young Son 손호영","Giants (KBO)",31,165,0.066666666,0.181818181,0.366666666,0.22147651,0.284848484,0.362416107,0.647264591,0.140939597,3.385611259202702,0.247863247,-0.6242129420861602,14.516932411691291,-6.397308067778009,0.29745932925831187,69.41171220605406,"Ho-young Son","sa830429",
2024,"Yonathan Perlaza 페라자","Eagles (KBO)",25,522,0.120689655,0.247126436,0.488372093,0.274725274,0.363984674,0.485714285,0.849698959,0.210989011,3.0203684035791656,0.332236842,-1.3435342612210661,82.07754648036098,11.523459109726895,0.3757398380993413,116.33280159828583,"Yonathan Perlaza","sa917302",
2026,"Yonathan Perlaza 페라자","Eagles (KBO)",27,368,0.144021739,0.192934782,0.746478873,0.31372549,0.415300546,0.558823529,0.974124075,0.245098039,4.938762977361092,0.355855855,-0.1417099181562662,72.80477799660599,26.15968407875931,0.4313815272315431,156.08239126891428,"Yonathan Perlaza","sa917302",
